Ticket #,date_time, $ ,Customer Name,job_name_clean,job code,material_clean,final_direction,Year,Truck #_clean,tax_exempt,id_truck,id_mat,material,id_cust,Trucksize
172521,2026-03-24T12:04:00,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill,IN,2026,DON08,N,208,18.0,Other Clean Hard Fill,106,Axle 4_5
172522,2026-03-24T12:07:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV11,Y,49,11.0,Broken Concrete,93,Axle 4_5
172523,2026-03-24T12:12:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,10FP,Y,213,11.0,Broken Concrete,93,Axle 4_5
172524,2026-03-24T12:15:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV10,Y,48,11.0,Broken Concrete,93,Axle 4_5
172525,2026-03-24T12:24:00,$165.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,other clean hard fill,IN,2026,HEL26,N,272,18.0,Other Clean Hard Fill,89,Axle 4_5
172526,2026-03-24T12:26:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,GACE36,Y,274,11.0,Broken Concrete,93,Axle 4_5
172527,2026-03-24T12:28:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV7,Y,56,11.0,Broken Concrete,93,Axle 4_5
172528,2026-03-24T12:32:00,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill,IN,2026,DC36,N,40,18.0,Other Clean Hard Fill,106,Axle 4_5
172529,2026-03-24T12:33:00,$120.00 ,"North Coast Concrete, Inc.",VA Hospital - 3311 W.73rd St.,VA Hospital - 3311 W.73rd St.,other clean hard fill,IN,2026,SEITZ04,N,258,18.0,Other Clean Hard Fill,95,TriAxle
172530,2026-03-24T12:35:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV5,Y,54,11.0,Broken Concrete,93,Axle 4_5
172531,2026-03-24T12:37:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV11,Y,49,11.0,Broken Concrete,93,Axle 4_5
172532,2026-03-24T12:43:00,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill,IN,2026,MAK23,N,98,18.0,Other Clean Hard Fill,106,Axle 4_5
172533,2026-03-24T12:44:00,$120.00 ,"North Coast Concrete, Inc.",VA Hospital - 3311 W.73rd St.,VA Hospital - 3311 W.73rd St.,other clean hard fill,IN,2026,SEITZ02,N,255,18.0,Other Clean Hard Fill,95,TriAxle
172534,2026-03-24T12:44:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,10FP,Y,213,11.0,Broken Concrete,93,Axle 4_5
172535,2026-03-24T12:47:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV10,Y,48,11.0,Broken Concrete,93,Axle 4_5
172536,2026-03-24T12:59:00,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill,IN,2026,DON08,N,208,18.0,Other Clean Hard Fill,106,Axle 4_5
172537,2026-03-24T13:03:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,GACE36,Y,274,11.0,Broken Concrete,93,Axle 4_5
172538,2026-03-24T13:07:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV7,Y,56,11.0,Broken Concrete,93,Axle 4_5
172539,2026-03-24T13:11:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV5,Y,54,11.0,Broken Concrete,93,Axle 4_5
172540,2026-03-24T13:17:00,$120.00 ,Don Wartko Construction,Brecksville,Brecksville,other clean hard fill,IN,2026,TK084,N,68,18.0,Other Clean Hard Fill,49,TriAxle
172541,2026-03-24T13:20:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV11,Y,49,11.0,Broken Concrete,93,Axle 4_5
172542,2026-03-24T13:21:00,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill,IN,2026,DC36,N,40,18.0,Other Clean Hard Fill,106,Axle 4_5
172543,2026-03-24T13:24:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,10FP,Y,213,11.0,Broken Concrete,93,Axle 4_5
172544,2026-03-24T13:27:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV10,Y,48,11.0,Broken Concrete,93,Axle 4_5
172545,2026-03-24T13:35:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV7,Y,56,11.0,Broken Concrete,93,Axle 4_5
172546,2026-03-24T13:40:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV5,Y,54,11.0,Broken Concrete,93,Axle 4_5
172547,2026-03-24T13:56:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV11,Y,49,11.0,Broken Concrete,93,Axle 4_5
172548,2026-03-24T13:57:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,GACE36,Y,274,11.0,Broken Concrete,93,Axle 4_5
172549,2026-03-24T14:00:00,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill,IN,2026,DON08,N,208,18.0,Other Clean Hard Fill,106,Axle 4_5
172550,2026-03-24T14:07:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,10FP,Y,213,11.0,Broken Concrete,93,Axle 4_5
172551,2026-03-24T14:09:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV10,Y,48,11.0,Broken Concrete,93,Axle 4_5
172552,2026-03-24T14:09:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV7,Y,56,11.0,Broken Concrete,93,Axle 4_5
172553,2026-03-24T14:17:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV5,Y,54,11.0,Broken Concrete,93,Axle 4_5
172554,2026-03-24T14:25:00,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill,IN,2026,DC36,N,40,18.0,Other Clean Hard Fill,106,Axle 4_5
172555,2026-03-24T14:31:00,$75.00 ,"Middleton Mechanical, LLC",Job #3853,Job #3853,broken concrete,IN,2026,OHIO1,N,242,11.0,Broken Concrete,87,Axle 1
172556,2026-03-24T14:32:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV11,Y,49,11.0,Broken Concrete,93,Axle 4_5
172557,2026-03-24T14:35:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,GACE36,Y,274,11.0,Broken Concrete,93,Axle 4_5
172558,2026-03-24T14:39:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,10FP,Y,213,11.0,Broken Concrete,93,Axle 4_5
172559,2026-03-24T14:47:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV10,Y,48,11.0,Broken Concrete,93,Axle 4_5
172560,2026-03-24T14:55:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV7,Y,56,11.0,Broken Concrete,93,Axle 4_5
172561,2026-03-24T14:58:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV5,Y,54,11.0,Broken Concrete,93,Axle 4_5
172562,2026-03-24T15:09:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV11,Y,49,11.0,Broken Concrete,93,Axle 4_5
172563,2026-03-24T15:14:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,GACE36,Y,274,11.0,Broken Concrete,93,Axle 4_5
172564,2026-03-24T15:17:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,10FP,Y,213,11.0,Broken Concrete,93,Axle 4_5
172565,2026-03-24T15:30:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV10,Y,48,11.0,Broken Concrete,93,Axle 4_5
172566,2026-03-24T15:56:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV11,Y,49,11.0,Broken Concrete,93,Axle 4_5
172567,2026-03-24T16:01:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,GACE36,Y,274,11.0,Broken Concrete,93,Axle 4_5
172568,2026-03-24T16:02:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV5,Y,54,11.0,Broken Concrete,93,Axle 4_5
172569,2026-03-24T16:06:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,10FP,Y,213,11.0,Broken Concrete,93,Axle 4_5
172570,2026-03-24T16:06:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV7,Y,56,11.0,Broken Concrete,93,Axle 4_5
172571,2026-03-24T16:10:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV10,Y,48,11.0,Broken Concrete,93,Axle 4_5
172572,2026-03-25T07:38:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,MAK21,Y,237,11.0,Broken Concrete,93,Axle 4_5
172573,2026-03-25T07:50:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,C2H19,Y,235,11.0,Broken Concrete,93,Axle 4_5
172574,2026-03-25T08:02:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,C2H21,Y,220,11.0,Broken Concrete,93,Axle 4_5
172575,2026-03-25T08:04:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV11,Y,49,11.0,Broken Concrete,93,Axle 4_5
172576,2026-03-25T08:04:00,$120.00 ,North Coast Paving,Yard - Woodhill,Yard - Woodhill,other clean hard fill,IN,2026,NCPAV07,N,257,18.0,Other Clean Hard Fill,96,TriAxle
172577,2026-03-25T08:06:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,MAK23,Y,98,11.0,Broken Concrete,93,Axle 4_5
172578,2026-03-25T08:07:00,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill,IN,2026,DC28,N,35,18.0,Other Clean Hard Fill,106,Axle 4_5
172579,2026-03-25T08:11:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,MAK21,Y,237,11.0,Broken Concrete,93,Axle 4_5
172580,2026-03-25T08:22:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,GACE26,Y,239,11.0,Broken Concrete,93,Axle 4_5
172581,2026-03-25T08:28:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,C2H19,Y,235,11.0,Broken Concrete,93,Axle 4_5
172582,2026-03-25T08:35:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV11,Y,49,11.0,Broken Concrete,93,Axle 4_5
172583,2026-03-25T08:37:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,C2H21,Y,220,11.0,Broken Concrete,93,Axle 4_5
172584,2026-03-25T08:40:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,MAK23,Y,98,11.0,Broken Concrete,93,Axle 4_5
172585,2026-03-25T08:40:00,$75.00 ,"Middleton Mechanical, LLC",Job #3853,Job #3853,other clean hard fill,IN,2026,OHIO1,N,242,18.0,Other Clean Hard Fill,87,Axle 1
172586,2026-03-25T08:45:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,MAK21,Y,237,11.0,Broken Concrete,93,Axle 4_5
172587,2026-03-25T08:52:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,GACE26,Y,239,11.0,Broken Concrete,93,Axle 4_5
172588,2026-03-25T09:02:00,$165.00 ,MREX,Heinen's Warehouse (2722),2722,other clean hard fill,IN,2026,DEV10,N,48,18.0,Other Clean Hard Fill,93,Axle 4_5
172589,2026-03-25T09:06:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,C2H19,Y,235,11.0,Broken Concrete,93,Axle 4_5
172590,2026-03-25T09:09:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,C2H21,Y,220,11.0,Broken Concrete,93,Axle 4_5
172591,2026-03-25T09:12:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV11,Y,49,11.0,Broken Concrete,93,Axle 4_5
172592,2026-03-25T09:24:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,MAK23,Y,98,11.0,Broken Concrete,93,Axle 4_5
172593,2026-03-25T09:28:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,GACE26,Y,239,11.0,Broken Concrete,93,Axle 4_5
172594,2026-03-25T09:34:00,$165.00 ,MREX,Heinen's Warehouse (2722),2722,other clean hard fill,IN,2026,DC36,N,40,18.0,Other Clean Hard Fill,93,Axle 4_5
172595,2026-03-25T09:38:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,MAK21,Y,237,11.0,Broken Concrete,93,Axle 4_5
172596,2026-03-25T09:44:00,$165.00 ,MREX,Heinen's Warehouse (2722),2722,other clean hard fill,IN,2026,DEV1,N,273,18.0,Other Clean Hard Fill,93,Axle 4_5
172597,2026-03-25T09:50:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,C2H19,Y,235,11.0,Broken Concrete,93,Axle 4_5
172598,2026-03-25T09:50:00,$165.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,other clean hard fill,IN,2026,HEL44,N,276,18.0,Other Clean Hard Fill,89,Axle 4_5
172599,2026-03-25T09:53:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,C2H21,Y,220,11.0,Broken Concrete,93,Axle 4_5
172600,2026-03-25T09:54:00,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill,IN,2026,DC28,N,35,18.0,Other Clean Hard Fill,106,Axle 4_5
172601,2026-03-25T09:56:00,$120.00 ,"North Coast Concrete, Inc.",VA Hospital - 3311 W.73rd St.,VA Hospital - 3311 W.73rd St.,other clean hard fill,IN,2026,SEITZ02,N,255,18.0,Other Clean Hard Fill,95,TriAxle
172602,2026-03-25T10:07:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV11,Y,49,11.0,Broken Concrete,93,Axle 4_5
172603,2026-03-25T10:10:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,MAK23,Y,98,11.0,Broken Concrete,93,Axle 4_5
172604,2026-03-25T10:11:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,MAK21,Y,237,11.0,Broken Concrete,93,Axle 4_5
172605,2026-03-25T10:12:00,$165.00 ,MREX,Heinen's Warehouse (2722),2722,other clean hard fill,IN,2026,DEV7,N,56,18.0,Other Clean Hard Fill,93,Axle 4_5
172606,2026-03-25T10:16:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,GACE26,Y,239,11.0,Broken Concrete,93,Axle 4_5
172607,2026-03-25T10:30:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,C2H19,Y,235,11.0,Broken Concrete,93,Axle 4_5
172608,2026-03-25T10:34:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,C2H21,Y,220,11.0,Broken Concrete,93,Axle 4_5
172609,2026-03-25T10:41:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV11,Y,49,11.0,Broken Concrete,93,Axle 4_5
172610,2026-03-25T10:45:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,MAK23,Y,98,11.0,Broken Concrete,93,Axle 4_5
172611,2026-03-25T10:49:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,MAK21,Y,237,11.0,Broken Concrete,93,Axle 4_5
172612,2026-03-25T10:57:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,GACE26,Y,239,11.0,Broken Concrete,93,Axle 4_5
172613,2026-03-25T11:07:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,C2H19,Y,235,11.0,Broken Concrete,93,Axle 4_5
172614,2026-03-25T11:15:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV11,Y,49,11.0,Broken Concrete,93,Axle 4_5
172615,2026-03-25T11:22:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,C2H21,Y,220,11.0,Broken Concrete,93,Axle 4_5
172616,2026-03-25T11:25:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,MAK23,Y,98,11.0,Broken Concrete,93,Axle 4_5
172617,2026-03-25T11:31:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,MAK21,Y,237,11.0,Broken Concrete,93,Axle 4_5
172618,2026-03-25T11:39:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,GACE26,Y,239,11.0,Broken Concrete,93,Axle 4_5
172619,2026-03-25T11:45:00,$165.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,other clean hard fill,IN,2026,HEL44,N,276,18.0,Other Clean Hard Fill,89,Axle 4_5
172620,2026-03-25T11:46:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,C2H19,Y,235,11.0,Broken Concrete,93,Axle 4_5
172621,2026-03-25T11:47:00,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill,IN,2026,DC28,N,35,18.0,Other Clean Hard Fill,106,Axle 4_5
172622,2026-03-25T11:49:00,$165.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,other clean hard fill,IN,2026,SMITH18,N,277,18.0,Other Clean Hard Fill,89,Axle 4_5
172623,2026-03-25T11:50:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV11,Y,49,11.0,Broken Concrete,93,Axle 4_5
172624,2026-03-25T11:54:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,MAK23,Y,98,11.0,Broken Concrete,93,Axle 4_5
172625,2026-03-25T12:00:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,C2H21,Y,220,11.0,Broken Concrete,93,Axle 4_5
172626,2026-03-25T12:04:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,MAK21,Y,237,11.0,Broken Concrete,93,Axle 4_5
172627,2026-03-25T12:16:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,GACE26,Y,239,11.0,Broken Concrete,93,Axle 4_5
172628,2026-03-25T12:24:00,$165.00 ,MREX,Heinen's Warehouse (2722),2722,other clean hard fill,IN,2026,DEV10,N,48,18.0,Other Clean Hard Fill,93,Axle 4_5
172629,2026-03-25T12:27:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,C2H19,Y,235,11.0,Broken Concrete,93,Axle 4_5
172630,2026-03-25T12:29:00,$75.00 ,"Middleton Mechanical, LLC",Job #3853,Job #3853,other clean hard fill,IN,2026,OHIO1,N,242,18.0,Other Clean Hard Fill,87,Axle 1
172631,2026-03-25T12:29:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,MAK23,Y,98,11.0,Broken Concrete,93,Axle 4_5
172632,2026-03-25T12:35:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV11,Y,49,11.0,Broken Concrete,93,Axle 4_5
172633,2026-03-25T12:41:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,C2H21,Y,220,11.0,Broken Concrete,93,Axle 4_5
172634,2026-03-25T12:42:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,MAK21,Y,237,11.0,Broken Concrete,93,Axle 4_5
172635,2026-03-25T12:55:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,GACE26,Y,239,11.0,Broken Concrete,93,Axle 4_5
172636,2026-03-25T13:01:00,$120.00 ,"North Coast Concrete, Inc.",VA Hospital - 3311 W.73rd St.,VA Hospital - 3311 W.73rd St.,other clean hard fill,IN,2026,SEITZ02,N,255,18.0,Other Clean Hard Fill,95,TriAxle
172637,2026-03-25T13:08:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,C2H19,Y,235,11.0,Broken Concrete,93,Axle 4_5
172638,2026-03-25T13:13:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,MAK23,Y,98,11.0,Broken Concrete,93,Axle 4_5
172639,2026-03-25T13:19:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV11,Y,49,11.0,Broken Concrete,93,Axle 4_5
172640,2026-03-25T13:24:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,C2H21,Y,220,11.0,Broken Concrete,93,Axle 4_5
172641,2026-03-25T13:25:00,$165.00 ,Petty Group LLC,Woodhill Roads PH1 (2720),2720,other clean hard fill,IN,2026,DC28,N,35,18.0,Other Clean Hard Fill,106,Axle 4_5
172642,2026-03-25T13:28:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,MAK21,Y,237,11.0,Broken Concrete,93,Axle 4_5
172643,2026-03-25T13:33:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,GACE26,Y,239,11.0,Broken Concrete,93,Axle 4_5
172644,2026-03-25T13:41:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,C2H19,Y,235,11.0,Broken Concrete,93,Axle 4_5
172645,2026-03-25T13:49:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV11,Y,49,11.0,Broken Concrete,93,Axle 4_5
172646,2026-03-25T13:54:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,MAK23,Y,98,11.0,Broken Concrete,93,Axle 4_5
172647,2026-03-25T13:57:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,C2H21,Y,220,11.0,Broken Concrete,93,Axle 4_5
172648,2026-03-25T14:09:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,MAK21,Y,237,11.0,Broken Concrete,93,Axle 4_5
172649,2026-03-25T14:16:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,GACE26,Y,239,11.0,Broken Concrete,93,Axle 4_5
172650,2026-03-25T14:24:00,$500.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,slop,IN,2026,SMITH5,N,278,23.0,Slop,89,Hydrovac
172651,2026-03-25T14:27:00,$165.00 ,MREX,Heinen's Warehouse (2722),2722,other clean hard fill,IN,2026,DC36,N,40,18.0,Other Clean Hard Fill,93,Axle 4_5
172652,2026-03-25T14:36:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,MAK23,Y,98,11.0,Broken Concrete,93,Axle 4_5
172653,2026-03-25T14:38:00,$165.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,other clean hard fill,IN,2026,HEL44,N,276,18.0,Other Clean Hard Fill,89,Axle 4_5
172654,2026-03-25T14:40:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,DEV11,Y,49,11.0,Broken Concrete,93,Axle 4_5
172655,2026-03-25T14:48:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,C2H19,Y,235,11.0,Broken Concrete,93,Axle 4_5
172656,2026-03-25T14:49:00,$165.00 ,MREX,Heinen's Warehouse (2722),2722,other clean hard fill,IN,2026,DEV7,N,56,18.0,Other Clean Hard Fill,93,Axle 4_5
172657,2026-03-25T14:50:00,$198.00 ,MREX,Heinen's Warehouse (2722),2722,sand screened,OUT,2026,DEV7,N,56,21.0,Sand Screened,93,Axle 4_5
172658,2026-03-25T14:50:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,C2H21,Y,220,11.0,Broken Concrete,93,Axle 4_5
172659,2026-03-25T14:54:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,MAK21,Y,237,11.0,Broken Concrete,93,Axle 4_5
172660,2026-03-25T14:58:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,GACE26,Y,239,11.0,Broken Concrete,93,Axle 4_5
172661,2026-03-25T15:08:00,$165.00 ,MREX,Heinen's Warehouse (2722),2722,other clean hard fill,IN,2026,DEV1,N,273,18.0,Other Clean Hard Fill,93,Axle 4_5
172662,2026-03-25T15:08:00,$198.00 ,MREX,Heinen's Warehouse (2722),2722,sand screened,OUT,2026,DEV1,N,273,21.0,Sand Screened,93,Axle 4_5
172663,2026-03-25T15:14:00,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,broken concrete,IN,2026,MAK23,Y,98,11.0,Broken Concrete,93,Axle 4_5
