id,ticket_number,ticket_year,ticket_sequence,direction,created_at,job_id,job_code_snapshot,job_name_snapshot,customer_snapshot,truck_id,truck_number_snapshot,material_id,material_name_snapshot,quantity,unit,notes,pdf_path,pdf_blob,tax_exempt,cost,active,modified_to_id
5232,DT-2026-002560,2026,2560,IN,2026-03-31T09:04:00,3608.0,2720,Woodhill Roads PH1 (2720),Petty Group LLC,291.0,DTS4,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
5233,DT-2026-002561,2026,2561,IN,2026-03-31T09:07:00,4460.0,2777,Cuy Co Central Svc Camp (2777),MREX,274.0,GACE36,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,Y,165.0,True,
5234,DT-2026-002562,2026,2562,IN,2026-03-31T09:12:00,4460.0,2777,Cuy Co Central Svc Camp (2777),MREX,98.0,MAK23,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,Y,165.0,True,
5235,DT-2026-002563,2026,2563,IN,2026-03-31T09:23:00,4460.0,2777,Cuy Co Central Svc Camp (2777),MREX,161.0,RHT247,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,Y,165.0,True,
5236,DT-2026-002564,2026,2564,IN,2026-03-31T09:25:00,3608.0,2720,Woodhill Roads PH1 (2720),Petty Group LLC,56.0,DEV7,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
5237,DT-2026-002565,2026,2565,IN,2026-03-31T09:41:00,3608.0,2720,Woodhill Roads PH1 (2720),Petty Group LLC,220.0,C2H21,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
5238,DT-2026-002566,2026,2566,IN,2026-03-31T09:44:00,4296.0,2722,Heinen's Warehouse (2722),MREX,273.0,DEV1,10.0,Broken Asphalt (or material mixed asphalt),1.0,Load,,,,N,275.0,True,
5239,DT-2026-002567,2026,2567,OUT,2026-03-31T09:45:00,4296.0,2722,Heinen's Warehouse (2722),MREX,273.0,DEV1,21.0,sand (screened),1.0,Load,,,,N,198.0,True,
5240,DT-2026-002568,2026,2568,IN,2026-03-31T09:46:00,,Lee Rd.,Lee Rd.,"Miller Pipeline, LLC",276.0,HEL44,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
5241,DT-2026-002569,2026,2569,IN,2026-03-31T10:00:00,4296.0,2722,Heinen's Warehouse (2722),MREX,48.0,DEV10,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
5242,DT-2026-002570,2026,2570,IN,2026-03-31T10:05:00,,Credit-Ready Rock Concrete,Credit-Ready Rock Concrete,Credit Card Sales,286.0,MBG12,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,90.0,True,
5243,DT-2026-002571,2026,2571,IN,2026-03-31T10:17:00,3608.0,2720,Woodhill Roads PH1 (2720),Petty Group LLC,235.0,C2H19,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
5244,DT-2026-002572,2026,2572,IN,2026-03-31T10:26:00,3608.0,2720,Woodhill Roads PH1 (2720),Petty Group LLC,56.0,DEV7,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
5245,DT-2026-002573,2026,2573,IN,2026-03-31T10:38:00,4296.0,2722,Heinen's Warehouse (2722),MREX,49.0,DEV11,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
5246,DT-2026-002574,2026,2574,IN,2026-03-31T10:38:00,,Lee Rd.,Lee Rd.,"Miller Pipeline, LLC",279.0,SJS10,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,120.0,True,
5247,DT-2026-002575,2026,2575,IN,2026-03-31T10:46:00,,Lee Rd.,Lee Rd.,"Miller Pipeline, LLC",292.0,SMITH4,23.0,Slop,1.0,Load,,,,N,500.0,True,
5248,DT-2026-002576,2026,2576,IN,2026-03-31T10:48:00,4455.0,15351,CCCSC Jail Demolition (15351),Petty Group LLC,161.0,RHT247,11.0,Broken Concrete,1.0,Load,,,,Y,165.0,True,
5249,DT-2026-002577,2026,2577,IN,2026-03-31T10:54:00,4455.0,15351,CCCSC Jail Demolition (15351),Petty Group LLC,98.0,MAK23,11.0,Broken Concrete,1.0,Load,,,,Y,165.0,True,
5250,DT-2026-002578,2026,2578,IN,2026-03-31T10:58:00,4455.0,15351,CCCSC Jail Demolition (15351),Petty Group LLC,291.0,DTS4,11.0,Broken Concrete,1.0,Load,,,,Y,165.0,True,
5251,DT-2026-002579,2026,2579,IN,2026-03-31T11:04:00,4455.0,15351,CCCSC Jail Demolition (15351),Petty Group LLC,290.0,STRICK002,11.0,Broken Concrete,1.0,Load,,,,Y,195.0,True,
5252,DT-2026-002580,2026,2580,IN,2026-03-31T11:19:00,4296.0,2722,Heinen's Warehouse (2722),MREX,54.0,DEV5,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
5253,DT-2026-002581,2026,2581,IN,2026-03-31T11:28:00,4455.0,15351,CCCSC Jail Demolition (15351),Petty Group LLC,98.0,MAK23,11.0,Broken Concrete,1.0,Load,,,,Y,165.0,True,
5254,DT-2026-002582,2026,2582,IN,2026-03-31T11:30:00,,Lee Rd.,Lee Rd.,"Miller Pipeline, LLC",276.0,HEL44,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
5255,DT-2026-002583,2026,2583,IN,2026-03-31T11:32:00,4455.0,15351,CCCSC Jail Demolition (15351),Petty Group LLC,161.0,RHT247,11.0,Broken Concrete,1.0,Load,,,,Y,165.0,True,
5256,DT-2026-002584,2026,2584,IN,2026-03-31T11:34:00,4455.0,15351,CCCSC Jail Demolition (15351),Petty Group LLC,291.0,DTS4,11.0,Broken Concrete,1.0,Load,,,,Y,165.0,True,
5257,DT-2026-002585,2026,2585,IN,2026-03-31T11:36:00,3608.0,2720,Woodhill Roads PH1 (2720),Petty Group LLC,56.0,DEV7,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
5258,DT-2026-002586,2026,2586,IN,2026-03-31T11:38:00,4455.0,15351,CCCSC Jail Demolition (15351),Petty Group LLC,290.0,STRICK002,11.0,Broken Concrete,1.0,Load,,,,Y,195.0,True,
5259,DT-2026-002587,2026,2587,IN,2026-03-31T11:40:00,,Credit-Ready Rock Concrete,Credit-Ready Rock Concrete,Credit Card Sales,286.0,MBG12,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,90.0,True,
5260,DT-2026-002588,2026,2588,IN,2026-03-31T11:49:00,4296.0,2722,Heinen's Warehouse (2722),MREX,273.0,DEV1,10.0,Broken Asphalt (or material mixed asphalt),1.0,Load,,,,N,275.0,True,
5261,DT-2026-002589,2026,2589,IN,2026-03-31T11:57:00,,Brecksville,Brecksville,Don Wartko Construction,70.0,TK086,23.0,Slop,1.0,Load,,,,N,500.0,True,
5262,DT-2026-002590,2026,2590,IN,2026-03-31T11:57:00,,Lee Rd.,Lee Rd.,"Miller Pipeline, LLC",293.0,HEL19,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,90.0,True,
5263,DT-2026-002591,2026,2591,IN,2026-03-31T12:03:00,4455.0,15351,CCCSC Jail Demolition (15351),Petty Group LLC,98.0,MAK23,11.0,Broken Concrete,1.0,Load,,,,Y,165.0,True,
5264,DT-2026-002592,2026,2592,IN,2026-03-31T12:06:00,4296.0,2722,Heinen's Warehouse (2722),MREX,48.0,DEV10,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
5265,DT-2026-002593,2026,2593,IN,2026-03-31T12:10:00,4455.0,15351,CCCSC Jail Demolition (15351),Petty Group LLC,161.0,RHT247,11.0,Broken Concrete,1.0,Load,,,,Y,165.0,True,
5266,DT-2026-002594,2026,2594,IN,2026-03-31T12:15:00,4296.0,2722,Heinen's Warehouse (2722),MREX,49.0,DEV11,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
5267,DT-2026-002595,2026,2595,IN,2026-03-31T12:16:00,4455.0,15351,CCCSC Jail Demolition (15351),Petty Group LLC,290.0,STRICK002,11.0,Broken Concrete,1.0,Load,,,,Y,195.0,True,
5269,DT-2026-002597,2026,2597,IN,2026-03-31T12:31:00,,3853 Job #,3853 Job #,"Middleton Mechanical, LLC",242.0,OHIO1,11.0,Broken Concrete,1.0,Load,,,,N,75.0,True,
5270,DT-2026-002598,2026,2598,IN,2026-03-31T12:34:00,4455.0,15351,CCCSC Jail Demolition (15351),Petty Group LLC,98.0,MAK23,11.0,Broken Concrete,1.0,Load,,,,Y,165.0,True,
5271,DT-2026-002599,2026,2599,IN,2026-03-31T12:47:00,4455.0,15351,CCCSC Jail Demolition (15351),Petty Group LLC,161.0,RHT247,11.0,Broken Concrete,1.0,Load,,,,Y,165.0,True,
5272,DT-2026-002600,2026,2600,IN,2026-03-31T12:49:00,3608.0,2720,Woodhill Roads PH1 (2720),Petty Group LLC,56.0,DEV7,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
5273,DT-2026-002601,2026,2601,IN,2026-03-31T12:50:00,4455.0,15351,CCCSC Jail Demolition (15351),Petty Group LLC,291.0,DTS4,11.0,Broken Concrete,1.0,Load,,,,Y,165.0,True,
5274,DT-2026-002602,2026,2602,IN,2026-03-31T12:51:00,4296.0,2722,Heinen's Warehouse (2722),MREX,273.0,DEV1,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
5275,DT-2026-002603,2026,2603,IN,2026-03-31T12:57:00,4455.0,15351,CCCSC Jail Demolition (15351),Petty Group LLC,290.0,STRICK002,11.0,Broken Concrete,1.0,Load,,,,Y,195.0,True,
5276,DT-2026-002604,2026,2604,IN,2026-03-31T13:13:00,4455.0,15351,CCCSC Jail Demolition (15351),Petty Group LLC,98.0,MAK23,11.0,Broken Concrete,1.0,Load,,,,Y,165.0,True,
5277,DT-2026-002605,2026,2605,IN,2026-03-31T13:24:00,4455.0,15351,CCCSC Jail Demolition (15351),Petty Group LLC,161.0,RHT247,11.0,Broken Concrete,1.0,Load,,,,Y,165.0,True,
5278,DT-2026-002606,2026,2606,IN,2026-03-31T13:30:00,4455.0,15351,CCCSC Jail Demolition (15351),Petty Group LLC,291.0,DTS4,11.0,Broken Concrete,1.0,Load,,,,Y,165.0,True,
5279,DT-2026-002607,2026,2607,IN,2026-03-31T13:32:00,4296.0,2722,Heinen's Warehouse (2722),MREX,48.0,DEV10,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
5280,DT-2026-002608,2026,2608,IN,2026-03-31T13:36:00,,Lee Rd.,Lee Rd.,"Miller Pipeline, LLC",292.0,SMITH4,23.0,Slop,1.0,Load,,,,N,500.0,True,
5281,DT-2026-002609,2026,2609,IN,2026-03-31T13:44:00,,Lee Rd.,Lee Rd.,"Miller Pipeline, LLC",279.0,SJS10,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,120.0,True,
5282,DT-2026-002610,2026,2610,IN,2026-03-31T13:48:00,4296.0,2722,Heinen's Warehouse (2722),MREX,49.0,DEV11,10.0,Broken Asphalt (or material mixed asphalt),1.0,Load,,,,N,275.0,True,
5283,DT-2026-002611,2026,2611,IN,2026-03-31T13:52:00,,Job #2261850003,Job #2261850003,InfraSource Construction LLC.,189.0,GAN12,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,90.0,True,
5284,DT-2026-002612,2026,2612,IN,2026-03-31T14:00:00,4296.0,2722,Heinen's Warehouse (2722),MREX,273.0,DEV1,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
5285,DT-2026-002613,2026,2613,IN,2026-03-31T14:03:00,,Brecksville,Brecksville,Don Wartko Construction,68.0,TK084,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,120.0,True,
5286,DT-2026-002614,2026,2614,OUT,2026-03-31T14:05:00,,Brecksville,Brecksville,Don Wartko Construction,68.0,TK084,3.0,#304 Limestone,1.0,Load,,,,N,560.0,True,
5287,DT-2026-002615,2026,2615,IN,2026-03-31T14:05:00,4455.0,15351,CCCSC Jail Demolition (15351),Petty Group LLC,291.0,DTS4,11.0,Broken Concrete,1.0,Load,,,,Y,165.0,True,
5288,DT-2026-002616,2026,2616,IN,2026-03-31T14:15:00,4455.0,15351,CCCSC Jail Demolition (15351),Petty Group LLC,161.0,RHT247,11.0,Broken Concrete,1.0,Load,,,,Y,165.0,True,
5289,DT-2026-002617,2026,2617,IN,2026-03-31T14:19:00,3608.0,2720,Woodhill Roads PH1 (2720),Petty Group LLC,56.0,DEV7,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
5290,DT-2026-002618,2026,2618,IN,2026-03-31T14:21:00,4455.0,15351,CCCSC Jail Demolition (15351),Petty Group LLC,98.0,MAK23,11.0,Broken Concrete,1.0,Load,,,,Y,165.0,True,
5291,DT-2026-002619,2026,2619,IN,2026-03-31T14:27:00,4296.0,2722,Heinen's Warehouse (2722),MREX,54.0,DEV5,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
5292,DT-2026-002620,2026,2620,IN,2026-03-31T14:30:00,,Credit-Ready Rock Concrete,Credit-Ready Rock Concrete,Credit Card Sales,286.0,MBG12,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,90.0,True,
5293,DT-2026-002621,2026,2621,IN,2026-03-31T14:40:00,4296.0,2722,Heinen's Warehouse (2722),MREX,49.0,DEV11,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
5294,DT-2026-002622,2026,2622,IN,2026-03-31T15:03:00,,Lee Rd.,Lee Rd.,"Miller Pipeline, LLC",269.0,SJS15,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
5295,DT-2026-002623,2026,2623,IN,2026-03-31T15:06:00,,Lee Rd.,Lee Rd.,"Miller Pipeline, LLC",276.0,HEL44,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
5296,DT-2026-002624,2026,2624,IN,2026-03-31T15:27:00,3608.0,2720,Woodhill Roads PH1 (2720),Petty Group LLC,56.0,DEV7,18.0,other clean hard fill (rubble & mixed material),1.0,Load,,,,N,165.0,True,
5301,DT-2026-002629,2026,2629,OUT,2026-04-30T08:39:10,4273.0,2691,PSP Sailing Center (2691),MREX,76.0,FP12,17.0,Fill Dirt,1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002629.pdf,<memory at 0x0000021833CF1FC0>,Y,66.0,True,
5302,DT-2026-002630,2026,2630,OUT,2026-04-30T08:44:42,4273.0,2691,PSP Sailing Center (2691),MREX,294.0,FP29,17.0,Fill Dirt,1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002630.pdf,<memory at 0x0000021833CF1D80>,Y,66.0,True,
5307,DT-2026-002635,2026,2635,OUT,2026-04-30T09:01:54-04:00,,Lee Rd.,Lee Rd.,"Miller Pipeline, LLC",297.0,SJS18,21.0,Sand (screened),1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002635.pdf,<memory at 0x0000021833CF1E40>,N,198.0,True,
5308,DT-2026-002636,2026,2636,IN,2026-04-30T09:06:16-04:00,,CCF INNOVATION TOWER PH2 (2548),CCF INNOVATION TOWER PH2 (2548),MREX,52.0,DEV3,11.0,Broken Concrete,1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002636.pdf,<memory at 0x0000021833CF2080>,New,165.0,True,
5309,DT-2026-002637,2026,2637,OUT,2026-04-30T09:09:18-04:00,,Lee Rd.,Lee Rd.,"Miller Pipeline, LLC",298.0,SJS 9,21.0,Sand (screened),1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002637.pdf,<memory at 0x0000021833CF2140>,N,144.0,True,
5310,DT-2026-002638,2026,2638,IN,2026-04-30T09:11:38-04:00,,Job,573.01,D Jacobs Industries,196.0,GAN59,20.0,Bulk Sand (pre-screened) IN,1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002638.pdf,<memory at 0x0000021833CF2200>,New,66.0,True,
5314,DT-2026-002642,2026,2642,IN,2026-04-30T09:28:41-04:00,,Job #3853,Job #3853,"Middleton Mechanical, LLC",242.0,OHIO1,11.0,Broken Concrete,1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002642.pdf,<memory at 0x0000021833CF1C00>,N,75.0,True,
5315,DT-2026-002643,2026,2643,IN,2026-04-30T10:08:30-04:00,,Job,573.01,D Jacobs Industries,196.0,GAN59,20.0,Bulk Sand (pre-screened) IN,1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002643.pdf,<memory at 0x0000021833CF10C0>,New,66.0,True,
5316,DT-2026-002644,2026,2644,IN,2026-04-30T10:27:30-04:00,,CCF INNOVATION TOWER PH2 (2548),CCF INNOVATION TOWER PH2 (2548),MREX,52.0,DEV3,11.0,Broken Concrete,1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002644.pdf,<memory at 0x0000021833CF0940>,New,165.0,True,
5317,DT-2026-002645,2026,2645,OUT,2026-04-30T10:29:51-04:00,,Lee Rd.,Lee Rd.,"Miller Pipeline, LLC",297.0,SJS18,21.0,Sand (screened),1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002645.pdf,<memory at 0x0000021833CF0880>,N,198.0,True,
5318,DT-2026-002646,2026,2646,IN,2026-04-30T10:34:46-04:00,,PIR-3845,PIR-3845,D Jacobs Industries,296.0,AMA14,18.0,Other Clean Hard Fill (rubble & mixed material),1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002646.pdf,<memory at 0x0000021833CF13C0>,New,165.0,True,
5319,DT-2026-002647,2026,2647,IN,2026-04-30T10:40:37-04:00,,SCOTTSDALE 226105003,SCOTTSDALE 226105003,InfraSource Construction LLC.,320.0,CHAT789,18.0,Other Clean Hard Fill (rubble & mixed material),1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002647.pdf,<memory at 0x0000021833CF1480>,New,165.0,True,
5320,DT-2026-002648,2026,2648,OUT,2026-04-30T10:42:35-04:00,,Lee Rd.,Lee Rd.,"Miller Pipeline, LLC",298.0,SJS 9,21.0,Sand (screened),1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002648.pdf,<memory at 0x0000021833CF1540>,N,144.0,True,
5321,DT-2026-002649,2026,2649,IN,2026-04-30T10:52:07-04:00,,SCOTTSDALE 226105003,SCOTTSDALE 226105003,InfraSource Construction LLC.,202.0,Infra0461,23.0,Slop,1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002649.pdf,<memory at 0x0000021833CF2C80>,New,500.0,True,
5303,DT-2026-002631,2026,2631,IN,2026-04-30T08:45:49,,Rocky River,Rocky River,"Empire Paving, LLC",295.0,EMP729,10.0,Broken Asphalt (or material mixed asphalt),1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002631.pdf,<memory at 0x0000021833CF2D40>,New,125.0,True,
5304,DT-2026-002632,2026,2632,IN,2026-04-30T08:49:24,,Job,573.01,D Jacobs Industries,196.0,GAN59,20.0,Bulk Sand (pre-screened) IN,1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002632.pdf,<memory at 0x0000021833CF2E00>,New,66.0,True,
5305,DT-2026-002633,2026,2633,IN,2026-04-30T08:50:32,,PIR-3845,PIR-3845,D Jacobs Industries,296.0,AMA14,18.0,Other Clean Hard Fill (rubble & mixed material),1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002633.pdf,<memory at 0x0000021833CF2EC0>,New,165.0,True,
5322,DT-2026-002650,2026,2650,IN,2026-04-30T11:10:23-04:00,,CLEVELAND CLINIC,CLEVELAND CLINIC,"Ventrone Excavating, Inc.",357.0,VEN15,18.0,Other Clean Hard Fill (rubble & mixed material),1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002650.pdf,<memory at 0x0000021833CF2F80>,New,75.0,True,
5323,DT-2026-002651,2026,2651,IN,2026-04-30T11:13:10-04:00,4458.0,2775,Bedford High School (2775),MREX,18.0,CS003,11.0,Broken Concrete,1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002651.pdf,<memory at 0x0000021833CF3040>,Y,165.0,True,
5324,DT-2026-002652,2026,2652,OUT,2026-04-30T11:14:05-04:00,4458.0,2775,Bedford High School (2775),MREX,18.0,CS003,17.0,Fill Dirt,1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002652.pdf,<memory at 0x0000021833CF3100>,Y,66.0,True,
5327,DT-2026-002655,2026,2655,OUT,2026-04-30T11:16:16-04:00,4273.0,2691,PSP Sailing Center (2691),MREX,294.0,FP29,17.0,Fill Dirt,1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002655.pdf,<memory at 0x0000021833CF31C0>,Y,66.0,True,
5330,DT-2026-002658,2026,2658,OUT,2026-04-30T11:34:49-04:00,,Lee Rd.,Lee Rd.,"Miller Pipeline, LLC",297.0,SJS18,21.0,Sand (screened),1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002658.pdf,<memory at 0x0000021833CF3280>,N,198.0,True,
5331,DT-2026-002659,2026,2659,OUT,2026-04-30T11:56:24-04:00,,Lee Rd.,Lee Rd.,"Miller Pipeline, LLC",,SJS9,12.0,Bulk Sand (pre-screened) OUT,1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002659.pdf,<memory at 0x0000021833CF3340>,N,0.0,True,
5332,DT-2026-002660,2026,2660,IN,2026-04-30T11:59:27-04:00,4458.0,2775,Bedford High School (2775),MREX,38.0,DC33,11.0,Broken Concrete,1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002660.pdf,<memory at 0x0000021833CF3400>,Y,165.0,True,
5333,DT-2026-002661,2026,2661,OUT,2026-04-30T12:01:44-04:00,4458.0,2775,Bedford High School (2775),MREX,38.0,DC33,17.0,Fill Dirt,1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002661.pdf,<memory at 0x0000021833CF34C0>,Y,66.0,True,
5334,DT-2026-002662,2026,2662,IN,2026-04-30T12:03:09-04:00,4458.0,2775,Bedford High School (2775),MREX,208.0,DON08,11.0,Broken Concrete,1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002662.pdf,<memory at 0x0000021833CF3580>,Y,165.0,True,
5335,DT-2026-002663,2026,2663,OUT,2026-04-30T12:04:33-04:00,4458.0,2775,Bedford High School (2775),MREX,208.0,DON08,17.0,Fill Dirt,1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002663.pdf,<memory at 0x0000021833CF3640>,Y,66.0,True,
5336,DT-2026-002664,2026,2664,IN,2026-04-30T12:06:23-04:00,4458.0,2775,Bedford High School (2775),MREX,40.0,DC36,11.0,Broken Concrete,1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002664.pdf,<memory at 0x0000021833CF3700>,Y,165.0,True,
5338,DT-2026-002666,2026,2666,OUT,2026-04-30T12:07:04-04:00,4458.0,2775,Bedford High School (2775),MREX,40.0,DC36,17.0,Fill Dirt,1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002666.pdf,<memory at 0x0000021833CF37C0>,Y,66.0,True,
5339,DT-2026-002667,2026,2667,IN,2026-04-30T12:16:06-04:00,4458.0,2775,Bedford High School (2775),MREX,18.0,CS003,11.0,Broken Concrete,1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002667.pdf,<memory at 0x0000021833CF3880>,Y,165.0,True,
5340,DT-2026-002668,2026,2668,OUT,2026-04-30T12:16:52-04:00,4458.0,2775,Bedford High School (2775),MREX,18.0,CS003,17.0,Fill Dirt,1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002668.pdf,<memory at 0x0000021833CF3940>,Y,66.0,True,
5341,DT-2026-002669,2026,2669,IN,2026-04-30T12:19:11-04:00,,CCF INNOVATION TOWER PH2 (2548),CCF INNOVATION TOWER PH2 (2548),MREX,52.0,DEV3,11.0,Broken Concrete,1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002669.pdf,<memory at 0x0000021833CF3A00>,New,165.0,True,
5342,DT-2026-002670,2026,2670,IN,2026-04-30T12:26:31-04:00,,GREENHURST-MAPLE HEIGHTS,GREENHURST-MAPLE HEIGHTS,Don Wartko Construction,387.0,MID09,23.0,Slop,1.0,Load,PER FOREMAN RICH OK TO DUMP,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002670.pdf,<memory at 0x0000021833CF3AC0>,New,800.0,True,
5343,DT-2026-002671,2026,2671,IN,2026-04-30T12:31:29-04:00,4273.0,2691,PSP Sailing Center (2691),MREX,294.0,FP29,18.0,Other Clean Hard Fill (rubble & mixed material),1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002671.pdf,<memory at 0x0000021833CF3B80>,Y,165.0,True,
5344,DT-2026-002672,2026,2672,IN,2026-04-30T12:34:39-04:00,,GREENHURST-MAPLE HEIGHTS,GREENHURST-MAPLE HEIGHTS,Don Wartko Construction,,teen44,18.0,Other Clean Hard Fill (rubble & mixed material),1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002672.pdf,<memory at 0x0000021833CF3C40>,New,0.0,True,
5345,DT-2026-002673,2026,2673,IN,2026-04-30T12:36:22-04:00,,Job,573.01,D Jacobs Industries,,gan59,20.0,Bulk Sand (pre-screened) IN,1.0,Load,,https://mccrakentktsys.blob.core.windows.net/ticket-pdfs/tickets/2026/DT-2026-002673.pdf,<memory at 0x0000021833CF3D00>,New,0.0,True,
