Ticket #,Date,Time,Truck #,Trucksize, $ ,Customer Name,job_name_clean,job code,material_clean,final_direction,Year,date_time,Truck #_clean
171746,2026-03-04,9:48 AM,cpro34,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T09:48:00,cpro34
171747,2026-03-04,9:57 AM,del07,Axle 4_5,$165.00 ,MREX,Spitzer Hyundai-Cleveland (2739),2739,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T09:57:00,del07
171748,2026-03-04,10:02 AM,dev11,Axle 4_5,$165.00 ,MREX,HKK Multifamily (2774),2774,Broken Concrete,IN,2026,2026-03-04T10:02:00,dev11
171749,2026-03-04,10:07 AM,mid901,Axle 1,$75.00 ,"Middleton Mechanical, LLC",Job #3853,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T10:07:00,mid901
171750,2026-03-04,10:12 AM,del05,Axle 4_5,$165.00 ,MREX,Spitzer Hyundai-Cleveland (2739),2739,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T10:12:00,del05
171751,2026-03-04,10:14 AM,lsj117,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T10:14:00,lsj117
171752,2026-03-04,10:15 AM,mbg424,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T10:15:00,mbg424
171753,2026-03-04,10:19 AM,ohio1,Axle 1,$75.00 ,"Middleton Mechanical, LLC",Job #3853,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T10:19:00,ohio1
171754,2026-03-04,10:19 AM,dev5,Axle 4_5,$165.00 ,MREX,HKK Multifamily (2774),2774,Broken Concrete,IN,2026,2026-03-04T10:19:00,dev5
171755,2026-03-04,10:20 AM,mak23,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T10:20:00,mak23
171756,2026-03-04,10:22 AM,del04,Axle 4_5,$165.00 ,MREX,Spitzer Hyundai-Cleveland (2739),2739,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T10:22:00,del04
171757,2026-03-04,10:41 AM,cs002,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T10:41:00,cs002
171758,2026-03-04,10:46 AM,mil7414,Axle 4_5,$165.00 ,"Miller Pipeline, LLC",Lee Rd.,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T10:46:00,mil7414
171759,2026-03-04,10:47 AM,jdh05,Axle 4_5,$165.00 ,MREX,Spitzer Hyundai-Cleveland (2739),2739,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T10:47:00,jdh05
171760,2026-03-04,10:52 AM,dev10,Axle 4_5,$165.00 ,MREX,HKK Multifamily (2774),2774,Broken Concrete,IN,2026,2026-03-04T10:52:00,dev10
171761,2026-03-04,11:03 AM,cpro34,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T11:03:00,cpro34
171762,2026-03-04,11:04 AM,dev11,Axle 4_5,$165.00 ,MREX,HKK Multifamily (2774),2774,Broken Concrete,IN,2026,2026-03-04T11:04:00,dev11
171763,2026-03-04,11:18 AM,lsj117,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T11:18:00,lsj117
171764,2026-03-04,11:21 AM,mbg424,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T11:21:00,mbg424
171765,2026-03-04,11:28 AM,dev5,Axle 4_5,$165.00 ,MREX,HKK Multifamily (2774),2774,Broken Concrete,IN,2026,2026-03-04T11:28:00,dev5
171766,2026-03-04,11:29 AM,mak23,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T11:29:00,mak23
171767,2026-03-04,11:30 AM,tk084,TriAxle,$120.00 ,Don Wartko Construction,Brecksville,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T11:30:00,tk084
171768,2026-03-04,11:33 AM,cs002,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T11:33:00,cs002
171769,2026-03-04,11:37 AM,dlp22,Axle 4_5,$165.00 ,MREX,HKK Multifamily (2774),2774,Broken Concrete,IN,2026,2026-03-04T11:37:00,dlp22
171770,2026-03-04,11:59 AM,dev10,Axle 4_5,$165.00 ,MREX,HKK Multifamily (2774),2774,Broken Concrete,IN,2026,2026-03-04T11:59:00,dev10
171771,2026-03-04,12:07 PM,dev11,Axle 4_5,$165.00 ,MREX,HKK Multifamily (2774),2774,Broken Concrete,IN,2026,2026-03-04T12:07:00,dev11
171772,2026-03-04,12:17 PM,mbg424,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T12:17:00,mbg424
171773,2026-03-04,12:29 PM,dev5,Axle 4_5,$165.00 ,MREX,HKK Multifamily (2774),2774,Broken Concrete,IN,2026,2026-03-04T12:29:00,dev5
171774,2026-03-04,12:30 PM,cs002,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T12:30:00,cs002
171775,2026-03-04,12:31 PM,mak23,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T12:31:00,mak23
171776,2026-03-04,12:33 PM,del05,Axle 4_5,$165.00 ,MREX,Spitzer Hyundai-Cleveland (2739),2739,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T12:33:00,del05
171777,2026-03-04,12:33 PM,cpro34,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T12:33:00,cpro34
171778,2026-03-04,12:43 PM,lsj117,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T12:43:00,lsj117
171779,2026-03-04,12:45 PM,mil9117,Hydrovac,$500.00 ,"Miller Pipeline, LLC",Lee Rd.,,Slop,IN,2026,2026-03-04T12:45:00,mil9117
171780,2026-03-04,12:53 PM,dlp22,Axle 4_5,$165.00 ,MREX,HKK Multifamily (2774),2774,Broken Concrete,IN,2026,2026-03-04T12:53:00,dlp22
171781,2026-03-04,1:03 PM,dev10,Axle 4_5,$165.00 ,MREX,HKK Multifamily (2774),2774,Broken Concrete,IN,2026,2026-03-04T13:03:00,dev10
171782,2026-03-04,1:04 PM,dev3,Axle 4_5,$165.00 ,MREX,Lorain Correctional (7443),7443,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T13:04:00,dev3
171783,2026-03-04,1:10 PM,dev11,Axle 4_5,$165.00 ,MREX,HKK Multifamily (2774),2774,Broken Concrete,IN,2026,2026-03-04T13:10:00,dev11
171784,2026-03-04,1:14 PM,mbg424,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T13:14:00,mbg424
171785,2026-03-04,1:17 PM,cs002,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T13:17:00,cs002
171786,2026-03-04,1:24 PM,dev5,Axle 4_5,$165.00 ,MREX,HKK Multifamily (2774),2774,Broken Concrete,IN,2026,2026-03-04T13:24:00,dev5
171787,2026-03-04,1:29 PM,cpro34,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T13:29:00,cpro34
171788,2026-03-04,1:39 PM,mak23,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T13:39:00,mak23
171789,2026-03-04,1:53 PM,dlp22,Axle 4_5,$165.00 ,MREX,HKK Multifamily (2774),2774,Broken Concrete,IN,2026,2026-03-04T13:53:00,dlp22
171790,2026-03-04,1:55 PM,del05,Axle 4_5,$165.00 ,MREX,Spitzer Hyundai-Cleveland (2739),2739,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T13:55:00,del05
171791,2026-03-04,2:02 PM,dev10,Axle 4_5,$165.00 ,MREX,HKK Multifamily (2774),2774,Broken Concrete,IN,2026,2026-03-04T14:02:00,dev10
171792,2026-03-04,2:12 PM,ohio1,Axle 1,$75.00 ,"Middleton Mechanical, LLC",Job #3853,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T14:12:00,ohio1
171793,2026-03-04,2:29 PM,del07,Axle 4_5,$275.00 ,MREX,Spitzer Hyundai-Cleveland (2739),2739,Broken Asphalt (or material mixed asphalt),IN,2026,2026-03-04T14:29:00,del07
171794,2026-03-04,2:35 PM,dev5,Axle 4_5,$165.00 ,MREX,HKK Multifamily (2774),2774,Broken Concrete,IN,2026,2026-03-04T14:35:00,dev5
171795,2026-03-04,2:43 PM,dev11,Axle 4_5,$165.00 ,MREX,HKK Multifamily (2774),2774,Broken Concrete,IN,2026,2026-03-04T14:43:00,dev11
171796,2026-03-04,2:46 PM,dev3,Axle 4_5,$165.00 ,MREX,Lorain Correctional (7443),7443,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T14:46:00,dev3
171797,2026-03-04,2:55 PM,dev3,Axle 4_5,$198.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,sand (screened),OUT,2026,2026-03-04T14:55:00,dev3
171798,2026-03-04,3:04 PM,ohio1,Axle 1,$75.00 ,"Middleton Mechanical, LLC",Job #3853,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T15:04:00,ohio1
171799,2026-03-04,3:10 PM,dev10,Axle 4_5,$165.00 ,MREX,HKK Multifamily (2774),2774,Broken Concrete,IN,2026,2026-03-04T15:10:00,dev10
171800,2026-03-04,3:40 PM,mehyd,Hydrovac,$500.00 ,Petty Group LLC,Perkins Ave. Parking Lot (7458),7458,Slop,IN,2026,2026-03-04T15:40:00,mehyd
171801,2026-03-04,3:41 PM,del04,Axle 4_5,$165.00 ,MREX,Spitzer Hyundai-Cleveland (2739),2739,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T15:41:00,del04
171802,2026-03-04,3:43 PM,dlp22,Axle 4_5,$165.00 ,MREX,HKK Multifamily (2774),2774,Broken Concrete,IN,2026,2026-03-04T15:43:00,dlp22
171803,2026-03-04,3:47 PM,jdh05,Axle 4_5,$165.00 ,MREX,Spitzer Hyundai-Cleveland (2739),2739,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T15:47:00,jdh05
171804,2026-03-04,3:52 PM,del05,Axle 4_5,$165.00 ,MREX,Spitzer Hyundai-Cleveland (2739),2739,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T15:52:00,del05
171805,2026-03-04,3:52 PM,dev5,Axle 4_5,$165.00 ,MREX,HKK Multifamily (2774),2774,Broken Concrete,IN,2026,2026-03-04T15:52:00,dev5
171806,2026-03-04,3:55 PM,dev11,Axle 4_5,$165.00 ,MREX,HKK Multifamily (2774),2774,Broken Concrete,IN,2026,2026-03-04T15:55:00,dev11
171807,2026-03-04,4:06 PM,del07,Axle 4_5,$165.00 ,MREX,Spitzer Hyundai-Cleveland (2739),2739,other clean hard fill (rubble & mixed material),IN,2026,2026-03-04T16:06:00,del07
171808,2026-03-04,4:23 PM,dev10,Axle 4_5,$165.00 ,MREX,HKK Multifamily (2774),2774,Broken Concrete,IN,2026,2026-03-04T16:23:00,dev10
171809,2026-03-05,7:28 AM,dev3,Axle 4_5,$198.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,sand (screened),OUT,2026,2026-03-05T07:28:00,dev3
171810,2026-03-05,7:37 AM,mak21,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T07:37:00,mak21
171811,2026-03-05,7:43 AM,don02,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T07:43:00,don02
171812,2026-03-05,7:51 AM,rht247,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T07:51:00,rht247
171813,2026-03-05,7:55 AM,jdh05,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T07:55:00,jdh05
171814,2026-03-05,8:00 AM,dev11,Axle 4_5,$275.00 ,MREX,Spitzer Hyundai-Cleveland (2739),2739,Broken Asphalt (or material mixed asphalt),IN,2026,2026-03-05T08:00:00,dev11
171815,2026-03-05,8:27 AM,cs002,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T08:27:00,cs002
171816,2026-03-05,8:29 AM,dev5,Axle 4_5,$165.00 ,MREX,Spitzer Hyundai-Cleveland (2739),2739,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T08:29:00,dev5
171817,2026-03-05,8:39 AM,mak21,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T08:39:00,mak21
171818,2026-03-05,8:41 AM,don02,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T08:41:00,don02
171819,2026-03-05,8:49 AM,rht247,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T08:49:00,rht247
171820,2026-03-05,8:55 AM,dev10,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T08:55:00,dev10
171821,2026-03-05,9:01 AM,jdh05,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T09:01:00,jdh05
171822,2026-03-05,9:09 AM,dev3,Axle 4_5,$165.00 ,MREX,PSP Sailing Center (2691),2691,Broken Concrete,IN,2026,2026-03-05T09:09:00,dev3
171823,2026-03-05,9:13 AM,cs002,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T09:13:00,cs002
171824,2026-03-05,9:34 AM,dev11,Axle 4_5,$165.00 ,MREX,Spitzer Hyundai-Cleveland (2739),2739,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T09:34:00,dev11
171825,2026-03-05,9:39 AM,mike111,TriAxle,$120.00 ,Mike Coates Construction Co.,RTA,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T09:39:00,mike111
171826,2026-03-05,9:41 AM,don02,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T09:41:00,don02
171827,2026-03-05,9:45 AM,mak21,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T09:45:00,mak21
171828,2026-03-05,9:49 AM,dev10,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T09:49:00,dev10
171829,2026-03-05,9:55 AM,rht247,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T09:55:00,rht247
171830,2026-03-05,10:06 AM,jdh05,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T10:06:00,jdh05
171831,2026-03-05,10:09 AM,cs002,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T10:09:00,cs002
171832,2026-03-05,10:24 AM,dev3,Axle 4_5,$165.00 ,MREX,PSP Sailing Center (2691),2691,Broken Concrete,IN,2026,2026-03-05T10:24:00,dev3
171833,2026-03-05,10:42 AM,don02,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T10:42:00,don02
171834,2026-03-05,10:55 AM,dev11,Axle 4_5,$165.00 ,MREX,Spitzer Hyundai-Cleveland (2739),2739,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T10:55:00,dev11
171835,2026-03-05,10:57 AM,rht247,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T10:57:00,rht247
171836,2026-03-05,10:59 AM,mak21,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T10:59:00,mak21
171837,2026-03-05,11:16 AM,dev5,Axle 4_5,$165.00 ,MREX,Spitzer Hyundai-Cleveland (2739),2739,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T11:16:00,dev5
171838,2026-03-05,11:17 AM,hel2,TriAxle,$120.00 ,"Miller Pipeline, LLC",Lee Rd.,,Broken Concrete,IN,2026,2026-03-05T11:17:00,hel2
171839,2026-03-05,11:19 AM,mike111,TriAxle,$120.00 ,Mike Coates Construction Co.,RTA,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T11:19:00,mike111
171840,2026-03-05,11:30 AM,dev10,Axle 4_5,$165.00 ,MREX,Spitzer Hyundai-Cleveland (2739),2739,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T11:30:00,dev10
171841,2026-03-05,11:51 AM,cs002,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,Broken Concrete,IN,2026,2026-03-05T11:51:00,cs002
171842,2026-03-05,12:15 PM,tk057,Hydrovac,$500.00 ,Don Wartko Construction,Brecksville,,Slop,IN,2026,2026-03-05T12:15:00,tk057
171843,2026-03-05,12:24 PM,mike111,TriAxle,$120.00 ,Mike Coates Construction Co.,RTA,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T12:24:00,mike111
171844,2026-03-05,1:19 PM,cs002,Axle 4_5,$165.00 ,Petty Group LLC,Woodhill Station East PH3 (2596),2596,Broken Concrete,IN,2026,2026-03-05T13:19:00,cs002
171845,2026-03-05,1:40 PM,mike111,TriAxle,$120.00 ,Mike Coates Construction Co.,RTA,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T13:40:00,mike111
171846,2026-03-05,1:56 PM,dev11,Axle 4_5,$165.00 ,MREX,Spitzer Hyundai-Cleveland (2739),2739,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T13:56:00,dev11
171847,2026-03-05,2:34 PM,milhyd,Hydrovac,$500.00 ,"Miller Pipeline, LLC",Lee Rd.,,Slop,IN,2026,2026-03-05T14:34:00,milhyd
171848,2026-03-05,2:47 PM,tk057,Hydrovac,$500.00 ,Don Wartko Construction,Brecksville,,Slop,IN,2026,2026-03-05T14:47:00,tk057
171849,2026-03-05,2:56 PM,mil9117,Hydrovac,$500.00 ,"Miller Pipeline, LLC",Lee Rd.,,Slop,IN,2026,2026-03-05T14:56:00,mil9117
171850,2026-03-05,2:57 PM,hel2,TriAxle,$120.00 ,"Miller Pipeline, LLC",Lee Rd.,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T14:57:00,hel2
171851,2026-03-05,3:47 PM,dev11,Axle 4_5,$275.00 ,MREX,Spitzer Hyundai-Cleveland (2739),2739,Broken Asphalt (or material mixed asphalt),IN,2026,2026-03-05T15:47:00,dev11
171852,2026-03-05,4:21 PM,dev10,Axle 4_5,$165.00 ,MREX,Spitzer Hyundai-Cleveland (2739),2739,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T16:21:00,dev10
171853,2026-03-05,4:30 PM,dev5,Axle 4_5,$165.00 ,MREX,Spitzer Hyundai-Cleveland (2739),2739,other clean hard fill (rubble & mixed material),IN,2026,2026-03-05T16:30:00,dev5
171854,2026-03-06,8:09 AM,seitz03,TriAxle,$120.00 ,"North Coast Concrete, Inc.",VA Hospital - 331 W.73rd St.,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-06T08:09:00,seitz03
171855,2026-03-06,8:31 AM,seitz05,Axle 4_5,$165.00 ,"North Coast Concrete, Inc.",VA Hospital - 331 W.73rd St.,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-06T08:31:00,seitz05
171856,2026-03-06,9:33 AM,hel2,TriAxle,$120.00 ,"Miller Pipeline, LLC",Lee Rd.,,Broken Concrete,IN,2026,2026-03-06T09:33:00,hel2
171857,2026-03-06,9:34 AM,seitz03,TriAxle,$120.00 ,"North Coast Concrete, Inc.",VA Hospital - 331 W.73rd St.,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-06T09:34:00,seitz03
171858,2026-03-06,9:46 AM,seitz05,Axle 4_5,$165.00 ,"North Coast Concrete, Inc.",VA Hospital - 331 W.73rd St.,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-06T09:46:00,seitz05
171859,2026-03-06,10:35 AM,hel2,TriAxle,$120.00 ,"Miller Pipeline, LLC",Lee Rd.,,Broken Concrete,IN,2026,2026-03-06T10:35:00,hel2
171860,2026-03-06,10:40 AM,tk057,Hydrovac,$500.00 ,Don Wartko Construction,Brecksville,,Slop,IN,2026,2026-03-06T10:40:00,tk057
171861,2026-03-06,10:54 AM,seitz03,TriAxle,$120.00 ,"North Coast Concrete, Inc.",VA Hospital - 331 W.73rd St.,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-06T10:54:00,seitz03
171862,2026-03-06,11:09 AM,seitz05,Axle 4_5,$165.00 ,"North Coast Concrete, Inc.",VA Hospital - 331 W.73rd St.,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-06T11:09:00,seitz05
171863,2026-03-06,11:21 AM,ohio1,Axle 1,$75.00 ,"Middleton Mechanical, LLC",Job #3853,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-06T11:21:00,ohio1
171864,2026-03-06,12:28 PM,seitz03,TriAxle,$120.00 ,"North Coast Concrete, Inc.",VA Hospital - 331 W.73rd St.,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-06T12:28:00,seitz03
171865,2026-03-06,12:29 PM,mil9117,Hydrovac,$500.00 ,"Miller Pipeline, LLC",Lee Rd.,,Slop,IN,2026,2026-03-06T12:29:00,mil9117
171866,2026-03-06,12:57 PM,ohio1,Axle 1,$75.00 ,"Middleton Mechanical, LLC",Job #3853,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-06T12:57:00,ohio1
171867,2026-03-06,1:01 PM,seitz05,Axle 4_5,$165.00 ,"North Coast Concrete, Inc.",VA Hospital - 331 W.73rd St.,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-06T13:01:00,seitz05
171868,2026-03-06,1:49 PM,tk094,Hydrovac,$500.00 ,Don Wartko Construction,Broadview Hts.,,Slop,IN,2026,2026-03-06T13:49:00,tk094
171869,2026-03-06,2:15 PM,tk064,Hydrovac,$500.00 ,Don Wartko Construction,Broadview Hts.,,Slop,IN,2026,2026-03-06T14:15:00,tk064
171870,2026-03-06,3:09 PM,tk057,Hydrovac,$500.00 ,Don Wartko Construction,Brecksville,,Slop,IN,2026,2026-03-06T15:09:00,tk057
171871,2026-03-09,8:14 AM,seitz02,TriAxle,$120.00 ,"North Coast Concrete, Inc.",VA Hospital - 3311 W.73rd St.,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-09T08:14:00,seitz02
171872,2026-03-09,8:25 AM,seitz05,Axle 4_5,$165.00 ,"North Coast Concrete, Inc.",Day Dr. - Parma,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-09T08:25:00,seitz05
171873,2026-03-09,9:43 AM,seitz02,TriAxle,$120.00 ,"North Coast Concrete, Inc.",VA Hospital - 3311 W.73rd St.,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-09T09:43:00,seitz02
171874,2026-03-09,9:49 AM,seitz05,Axle 4_5,$165.00 ,"North Coast Concrete, Inc.",Day Dr. - Parma,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-09T09:49:00,seitz05
171875,2026-03-09,10:19 AM,ohio1,Axle 1,$75.00 ,"Middleton Mechanical, LLC",Job #3853,,Broken Concrete,IN,2026,2026-03-09T10:19:00,ohio1
171876,2026-03-09,10:44 AM,ohio1,Axle 1,$75.00 ,"Middleton Mechanical, LLC",Job #3853,,Broken Concrete,IN,2026,2026-03-09T10:44:00,ohio1
171877,2026-03-09,11:03 AM,seitz05,Axle 4_5,$165.00 ,"North Coast Concrete, Inc.",Day Dr. - Parma,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-09T11:03:00,seitz05
171878,2026-03-09,11:08 AM,seitz02,TriAxle,$120.00 ,"North Coast Concrete, Inc.",VA Hospital - 3311 W.73rd St.,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-09T11:08:00,seitz02
